Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash
2010-05-28,-0.0125496902896951,0.0192334595654081,0.0188194523674685,0.0121045723260791,-0.0396874543564744,-0.0794547984479475,-0.0616851582336246,-0.0335265522349492,32.06999969482422,-0.200249353736986,0.96,2.55,1,33.59101852668816,-3.9378735222081906,-0.0015281906532262487,1.0489549918689862,2555.23791557152,-0.0450898405029939,-0.3518235485531226,1.1031810092992287,0
2010-06-01,-0.0168233165082982,0.0199992574271969,0.0191644452604242,0.0122167289024867,-0.0563402697050794,-0.1065224690414333,-0.0727775160401373,-0.0504543365775445,35.540000915527344,-0.0725469415823706,1.3500000000000003,2.51,1,31.306226412267392,-5.3362371151959325,-0.0021303702801402364,0.9980418739105056,2112.418706459669,-0.0396874543564744,-0.200249353736986,1.0489549918689862,0
2010-06-02,0.0260389120041233,0.0232406765703658,0.0213090154901129,0.0124925839282648,-0.0184163892273981,-0.0611811833356839,-0.0536925184920649,-0.0298243481200546,30.170000076293945,-0.1282866355318598,1.3500000000000003,2.53,1,34.773098569633305,-2.961044743748859,-0.0014218920940968834,0.8889645240464472,1158.6060686962637,-0.0563402697050794,-0.0725469415823706,0.9980418739105056,0
2010-06-03,0.0034444867312286,0.022509054152816,0.021312414194583,0.0124929236868206,-0.0093951255015453,-0.0523023234846252,-0.0570649305050209,-0.0297118277034343,29.459999084472656,-0.1587664563281982,1.3500000000000003,2.5700000000000003,1,38.16141846284565,-2.5270566815768927,-0.0011772758316335287,0.919408417243623,8550.315639720295,-0.0184163892273981,-0.1282866355318598,0.8889645240464472,0
2010-06-04,-0.0351372041964693,0.0230198595523687,0.020816715019772,0.0129701226258908,-0.0066957812832547,-0.0541884574488856,-0.0857582751322021,-0.0651105958578218,35.47999954223633,0.1954177620425801,1.3500000000000003,2.4800000000000004,1,35.32571796879209,-2.598815383692101,-0.0012474106798328539,0.9057096508912693,1009.7271717090589,-0.0093951255015453,-0.1587664563281982,0.919408417243623,0
2010-06-07,-0.0124508535682602,0.0230139500294333,0.0203932506856965,0.0129951219496075,-0.033177522225001,-0.0518608794120021,-0.0956712532533556,-0.0680592167679609,36.56999969482422,0.1403180555915706,1.3500000000000003,2.43,1,33.320033963643894,-2.495364937889586,-0.0011935236872702825,0.9029732291847176,2936.912122709283,-0.0066957812832547,0.1954177620425801,0.9057096508912693,0
2010-06-08,0.0107124045914832,0.0233632340843442,0.0205141734523092,0.0130130575243032,-0.0101197187180392,-0.0821276416102103,-0.085434800784686,-0.0659648849813197,33.70000076293945,-0.0517726534943334,1.3500000000000003,2.4400000000000004,1,38.41219378806769,-4.560223506143412,-0.00191876731573447,0.7707748915120096,3145.592092146864,-0.033177522225001,0.1403180555915706,0.9029732291847176,0
2010-06-09,-0.0053458981694466,0.0176359962403435,0.0205492003079416,0.0130173207383448,-0.0164159070004351,-0.0844336489370423,-0.0960615687207855,-0.0734638773278347,33.72999954223633,0.1179979932694681,1.3500000000000003,2.46,1,38.52029898039845,-4.688439730203322,-0.001489071515212161,1.0210299520018595,6308.33026425999,-0.0101197187180392,-0.0517726534943334,0.7707748915120096,0
2010-06-10,0.0292307541848864,0.0242572975656325,0.022601490432444,0.0133115791530987,0.0184751466888106,-0.0706687503386481,-0.0702730751878796,-0.0355556563916199,30.56999969482422,0.0376782296282081,1.3500000000000003,2.54,1,53.38930498933408,-3.697955887640282,-0.0017142329055559794,0.787739530674079,1045.7805406228315,-0.0164159070004351,0.1179979932694681,1.0210299520018595,0
2010-06-11,0.0048560196358917,0.0160510879818664,0.0198185325309378,0.0132593731193167,-0.0097506880683484,-0.0544008716015461,-0.0625637676667903,-0.0428326244900286,28.790000915527344,-0.1885568972103574,1.3500000000000003,2.49,1,51.254980826244285,-2.8519209507926293,-0.0008731931763666337,1.1882671052904121,5927.503504984655,0.0184751466888106,0.0376782296282081,0.787739530674079,0
